stock,date,ADV,sigma,lambda_hat,half_life_seconds,beta,target_participation,target_abs_volume,raw_abs_volume,actual_abs_volume,net_traded,scale_factor,normalize_abs_volume,strategy,model_type,alpha_key,c,apply_terminal_condition,use_dynamic_target,gamma_method,gamma_clip_multiple,mean_local_volume,mean_gamma_prime,max_abs_gamma_prime
ABBV,2019-02-21,476343.1904761905,0.000342149361792,0.5403372629070888,300.0,0.0023104906018664843,0.2,95268.6380952381,26359529.995172255,95268.63809523809,-375.0498350358749,0.0036142009403311265,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABBV,2019-02-22,476343.1904761905,0.000342149361792,0.5403372629070888,300.0,0.0023104906018664843,0.2,95268.6380952381,28294560.74924381,95268.6380952381,-868.4490490587164,0.003367030113651233,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABBV,2019-02-25,476343.1904761905,0.000342149361792,0.5403372629070888,300.0,0.0023104906018664843,0.2,95268.6380952381,23737460.140041165,95268.6380952381,-203.74942344001283,0.004013430145145802,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABBV,2019-02-26,476343.1904761905,0.000342149361792,0.5403372629070888,300.0,0.0023104906018664843,0.2,95268.6380952381,26490054.89984613,95268.63809523807,253.04208978477243,0.0035963926256638856,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABBV,2019-02-27,476343.1904761905,0.000342149361792,0.5403372629070888,300.0,0.0023104906018664843,0.2,95268.6380952381,38619856.50297075,95268.6380952381,1730.2839514119282,0.0024668304525655026,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABBV,2019-02-28,476343.1904761905,0.000342149361792,0.5403372629070888,300.0,0.0023104906018664843,0.2,95268.6380952381,33720266.05347118,95268.63809523812,1453.178409509093,0.0028252635357078125,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABT,2019-02-01,500060.1428571429,0.0002830669728843,0.5503855330201457,300.0,0.0023104906018664843,0.2,100012.02857142859,37088634.33411504,100012.02857142857,2814.642382344277,0.002696568109530931,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABT,2019-02-04,500060.1428571429,0.0002830669728843,0.5503855330201457,300.0,0.0023104906018664843,0.2,100012.02857142859,17120079.7509223,100012.02857142859,-1072.361805401732,0.0058417968856740105,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABT,2019-02-05,500060.1428571429,0.0002830669728843,0.5503855330201457,300.0,0.0023104906018664843,0.2,100012.02857142859,15560029.963228945,100012.02857142859,234.40540494322602,0.006427495885790348,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABT,2019-02-06,500060.1428571429,0.0002830669728843,0.5503855330201457,300.0,0.0023104906018664843,0.2,100012.02857142859,21545480.510868866,100012.02857142859,1552.1181534281945,0.004641902904925994,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABT,2019-02-07,500060.1428571429,0.0002830669728843,0.5503855330201457,300.0,0.0023104906018664843,0.2,100012.02857142859,19836901.897183657,100012.0285714286,-1244.1265273648096,0.005041716145484784,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABT,2019-02-08,500060.1428571429,0.0002830669728843,0.5503855330201457,300.0,0.0023104906018664843,0.2,100012.02857142859,17074302.272611197,100012.02857142859,-400.37880855096637,0.005857459178982521,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABT,2019-02-11,500060.1428571429,0.0002830669728843,0.5503855330201457,300.0,0.0023104906018664843,0.2,100012.02857142859,23504338.064726233,100012.02857142861,1972.374635852675,0.004255045528021913,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABT,2019-02-12,500060.1428571429,0.0002830669728843,0.5503855330201457,300.0,0.0023104906018664843,0.2,100012.02857142859,15927729.364044627,100012.02857142859,-845.754118604897,0.006279114008378148,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABT,2019-02-13,500060.1428571429,0.0002830669728843,0.5503855330201457,300.0,0.0023104906018664843,0.2,100012.02857142859,18904886.404168535,100012.02857142859,1253.620569461677,0.005290273976434785,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABT,2019-02-14,500060.1428571429,0.0002830669728843,0.5503855330201457,300.0,0.0023104906018664843,0.2,100012.02857142859,24186292.457294364,100012.02857142859,-1748.1578784700623,0.004135070670629631,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABT,2019-02-15,500060.1428571429,0.0002830669728843,0.5503855330201457,300.0,0.0023104906018664843,0.2,100012.02857142859,22015744.502644923,100012.02857142859,-2077.670271762302,0.004542750237649849,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABT,2019-02-19,500060.1428571429,0.0002830669728843,0.5503855330201457,300.0,0.0023104906018664843,0.2,100012.02857142859,15675845.747477908,100012.02857142859,-664.8684104147234,0.006380008465413711,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABT,2019-02-20,500060.1428571429,0.0002830669728843,0.5503855330201457,300.0,0.0023104906018664843,0.2,100012.02857142859,18680788.35543316,100012.02857142859,-767.8987997251874,0.005353737040885691,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABT,2019-02-21,500060.1428571429,0.0002830669728843,0.5503855330201457,300.0,0.0023104906018664843,0.2,100012.02857142859,16773341.063479649,100012.02857142859,-1194.375019735813,0.0059625585739255796,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABT,2019-02-22,500060.1428571429,0.0002830669728843,0.5503855330201457,300.0,0.0023104906018664843,0.2,100012.02857142859,16575834.577617893,100012.02857142859,-772.2051246907643,0.006033604407857289,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABT,2019-02-25,500060.1428571429,0.0002830669728843,0.5503855330201457,300.0,0.0023104906018664843,0.2,100012.02857142859,15173416.986968882,100012.02857142857,-802.7095782655958,0.006591266071269256,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABT,2019-02-26,500060.1428571429,0.0002830669728843,0.5503855330201457,300.0,0.0023104906018664843,0.2,100012.02857142859,21506439.438511588,100012.02857142859,-1724.5756363447497,0.0046503294446935284,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABT,2019-02-27,500060.1428571429,0.0002830669728843,0.5503855330201457,300.0,0.0023104906018664843,0.2,100012.02857142859,13946504.907111121,100012.0285714286,411.10529399841147,0.007171117727168611,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABT,2019-02-28,500060.1428571429,0.0002830669728843,0.5503855330201457,300.0,0.0023104906018664843,0.2,100012.02857142859,20926993.412017513,100012.0285714286,1699.6104148167174,0.004779092084675469,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADBE,2019-02-01,414365.9523809524,0.0003273652057233,0.5733664491929958,300.0,0.0023104906018664843,0.2,82873.19047619049,17043233.083085872,82873.19047619049,1070.0085873164685,0.004862527554025879,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADBE,2019-02-04,414365.9523809524,0.0003273652057233,0.5733664491929958,300.0,0.0023104906018664843,0.2,82873.19047619049,15367122.087094307,82873.19047619047,-710.5331005399815,0.005392889443221738,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADBE,2019-02-05,414365.9523809524,0.0003273652057233,0.5733664491929958,300.0,0.0023104906018664843,0.2,82873.19047619049,20031764.949568983,82873.19047619049,1552.8762605719653,0.004137088802950118,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADBE,2019-02-06,414365.9523809524,0.0003273652057233,0.5733664491929958,300.0,0.0023104906018664843,0.2,82873.19047619049,13878661.777004033,82873.19047619049,-129.14552697944364,0.005971266668772456,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADBE,2019-02-07,414365.9523809524,0.0003273652057233,0.5733664491929958,300.0,0.0023104906018664843,0.2,82873.19047619049,13992665.589608317,82873.19047619049,-247.53093575518167,0.005922616383953065,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADBE,2019-02-08,414365.9523809524,0.0003273652057233,0.5733664491929958,300.0,0.0023104906018664843,0.2,82873.19047619049,12599681.935917147,82873.19047619047,191.24262064707204,0.006577403373965253,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADBE,2019-02-11,414365.9523809524,0.0003273652057233,0.5733664491929958,300.0,0.0023104906018664843,0.2,82873.19047619049,15928200.557584498,82873.19047619049,287.12261229791744,0.00520292233743434,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADBE,2019-02-12,414365.9523809524,0.0003273652057233,0.5733664491929958,300.0,0.0023104906018664843,0.2,82873.19047619049,12868282.195526049,82873.19047619049,426.5847272662372,0.006440112923930378,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADBE,2019-02-13,414365.9523809524,0.0003273652057233,0.5733664491929958,300.0,0.0023104906018664843,0.2,82873.19047619049,21630805.31431645,82873.1904761905,-1537.3067934523742,0.003831257748935518,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADBE,2019-02-14,414365.9523809524,0.0003273652057233,0.5733664491929958,300.0,0.0023104906018664843,0.2,82873.19047619049,13169033.683252582,82873.19047619049,325.3161980517335,0.006293035044901022,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADBE,2019-02-15,414365.9523809524,0.0003273652057233,0.5733664491929958,300.0,0.0023104906018664843,0.2,82873.19047619049,11908747.788627658,82873.19047619047,-371.1948281530414,0.006959018021637071,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADBE,2019-02-19,414365.9523809524,0.0003273652057233,0.5733664491929958,300.0,0.0023104906018664843,0.2,82873.19047619049,13082625.17197212,82873.19047619049,329.06541618903924,0.006334599469664229,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADBE,2019-02-20,414365.9523809524,0.0003273652057233,0.5733664491929958,300.0,0.0023104906018664843,0.2,82873.19047619049,12499822.754933473,82873.19047619049,-443.54087271566493,0.006629949248158884,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADBE,2019-02-21,414365.9523809524,0.0003273652057233,0.5733664491929958,300.0,0.0023104906018664843,0.2,82873.19047619049,13751347.54631007,82873.19047619049,-890.3557253470924,0.00602655050329435,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADBE,2019-02-22,414365.9523809524,0.0003273652057233,0.5733664491929958,300.0,0.0023104906018664843,0.2,82873.19047619049,13762276.263979461,82873.1904761905,673.5857146490931,0.006021764778338138,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADBE,2019-02-25,414365.9523809524,0.0003273652057233,0.5733664491929958,300.0,0.0023104906018664843,0.2,82873.19047619049,14759707.861763576,82873.19047619049,-1105.8634237905678,0.005614825933708441,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADBE,2019-02-26,414365.9523809524,0.0003273652057233,0.5733664491929958,300.0,0.0023104906018664843,0.2,82873.19047619049,12151583.432605563,82873.19047619047,272.1394749667739,0.006819949921408775,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADBE,2019-02-27,414365.9523809524,0.0003273652057233,0.5733664491929958,300.0,0.0023104906018664843,0.2,82873.19047619049,21253752.566459518,82873.19047619049,1526.1612933726833,0.0038992262762563828,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADBE,2019-02-28,414365.9523809524,0.0003273652057233,0.5733664491929958,300.0,0.0023104906018664843,0.2,82873.19047619049,24624539.571219057,82873.19047619049,1790.1567533849566,0.0033654716765974353,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADI,2019-02-01,446626.0,0.0003180139031073,0.532326458201956,300.0,0.0023104906018664843,0.2,89325.20000000001,16008396.115767188,89325.2,843.5397182920808,0.005579896908724086,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADI,2019-02-04,446626.0,0.0003180139031073,0.532326458201956,300.0,0.0023104906018664843,0.2,89325.20000000001,19726168.371599585,89325.20000000001,1374.5061110252955,0.004528259027161324,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADI,2019-02-05,446626.0,0.0003180139031073,0.532326458201956,300.0,0.0023104906018664843,0.2,89325.20000000001,15710120.610861957,89325.20000000001,-754.9848513643294,0.005685837952016784,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADI,2019-02-06,446626.0,0.0003180139031073,0.532326458201956,300.0,0.0023104906018664843,0.2,89325.20000000001,15923550.578770965,89325.20000000003,-872.1773026268052,0.00560962830231387,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADI,2019-02-07,446626.0,0.0003180139031073,0.532326458201956,300.0,0.0023104906018664843,0.2,89325.20000000001,13664470.33099401,89325.20000000001,-38.46652474574829,0.006537040795309197,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADI,2019-02-08,446626.0,0.0003180139031073,0.532326458201956,300.0,0.0023104906018664843,0.2,89325.20000000001,14929330.957200084,89325.20000000004,733.8160027514715,0.005983201809651119,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADI,2019-02-11,446626.0,0.0003180139031073,0.532326458201956,300.0,0.0023104906018664843,0.2,89325.20000000001,17434565.09507765,89325.20000000001,1193.1967306232568,0.005123454443106209,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADI,2019-02-12,446626.0,0.0003180139031073,0.532326458201956,300.0,0.0023104906018664843,0.2,89325.20000000001,22162952.294011083,89325.20000000001,1696.4808137515824,0.004030383624664375,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADI,2019-02-13,446626.0,0.0003180139031073,0.532326458201956,300.0,0.0023104906018664843,0.2,89325.20000000001,12613221.260706857,89325.20000000001,-143.02117523169056,0.007081870535187468,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADI,2019-02-14,446626.0,0.0003180139031073,0.532326458201956,300.0,0.0023104906018664843,0.2,89325.20000000001,15956643.94732712,89325.20000000001,-1353.8925024223124,0.0055979941831667416,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADI,2019-02-15,446626.0,0.0003180139031073,0.532326458201956,300.0,0.0023104906018664843,0.2,89325.20000000001,38503333.428908244,89325.20000000001,3176.007601054336,0.0023199341990720935,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADI,2019-02-19,446626.0,0.0003180139031073,0.532326458201956,300.0,0.0023104906018664843,0.2,89325.20000000001,17141941.727463607,89325.20000000001,1300.8480746392179,0.005210914925518006,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADI,2019-02-20,446626.0,0.0003180139031073,0.532326458201956,300.0,0.0023104906018664843,0.2,89325.20000000001,15332729.380625116,89325.20000000001,896.527178473712,0.005825785989079932,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADI,2019-02-21,446626.0,0.0003180139031073,0.532326458201956,300.0,0.0023104906018664843,0.2,89325.20000000001,12307386.561090106,89325.20000000001,221.99258075514456,0.007257852798936396,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADI,2019-02-22,446626.0,0.0003180139031073,0.532326458201956,300.0,0.0023104906018664843,0.2,89325.20000000001,15881803.0104478,89325.20000000001,-1121.3042508220058,0.005624374004717076,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADI,2019-02-25,446626.0,0.0003180139031073,0.532326458201956,300.0,0.0023104906018664843,0.2,89325.20000000001,11914717.246659469,89325.2,-102.81894919736607,0.0074970474037094025,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADI,2019-02-26,446626.0,0.0003180139031073,0.532326458201956,300.0,0.0023104906018664843,0.2,89325.20000000001,12592002.537183618,89325.20000000001,-385.80124301991157,0.007093804161508601,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADI,2019-02-27,446626.0,0.0003180139031073,0.532326458201956,300.0,0.0023104906018664843,0.2,89325.20000000001,12075205.956152147,89325.20000000001,-152.2845088444494,0.007397405917908182,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADI,2019-02-28,446626.0,0.0003180139031073,0.532326458201956,300.0,0.0023104906018664843,0.2,89325.20000000001,26188196.15141923,89325.20000000003,2008.8942536795557,0.0034108954844970936,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADM,2019-02-01,264055.4761904762,0.0002399653754965,0.4362227189530383,300.0,0.0023104906018664843,0.2,52811.095238095244,15754661.179809464,52811.09523809525,-783.9625465801615,0.0033520933668682007,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADM,2019-02-04,264055.4761904762,0.0002399653754965,0.4362227189530383,300.0,0.0023104906018664843,0.2,52811.095238095244,18134089.339484733,52811.09523809524,-969.7553225715966,0.00291225515929855,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADM,2019-02-05,264055.4761904762,0.0002399653754965,0.4362227189530383,300.0,0.0023104906018664843,0.2,52811.095238095244,14033026.359870164,52811.09523809525,-419.4828802852276,0.0037633432649366067,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADM,2019-02-06,264055.4761904762,0.0002399653754965,0.4362227189530383,300.0,0.0023104906018664843,0.2,52811.095238095244,22890852.796485886,52811.09523809523,1210.0118517835524,0.0023070829080777014,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADM,2019-02-07,264055.4761904762,0.0002399653754965,0.4362227189530383,300.0,0.0023104906018664843,0.2,52811.095238095244,25109782.686637595,52811.09523809524,-1251.954467290198,0.0021032079766345074,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADM,2019-02-08,264055.4761904762,0.0002399653754965,0.4362227189530383,300.0,0.0023104906018664843,0.2,52811.095238095244,13663740.361374475,52811.09523809524,-400.5715476368341,0.003865054065824098,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ADM,2019-02-11,264055.4761904762,0.0002399653754965,0.4362227189530383,300.0,0.0023104906018664843,0.2,52811.095238095244,12542557.311081158,52811.09523809525,44.57449787362742,0.004210552435860704,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
